68,136,85.0
69,120,287.0
69,281,131.0
70,73,45.0
70,165,66.0
71,254,73.0
71,255,37.0
72,188,52.0
73,330,46.0
73,70,45.0
74,195,44.0
74,221,52.0
75,21,51.0
75,142,93.0
76,156,59.0
76,111,30.0
77,356,57.0
77,50,54.0
78,9,62.0
78,175,41.0
79,177,41.0
79,138,71.0
80,274,41.0
80,360,49.0
81,178,43.0
81,274,43.0
82,87,32.0
82,277,47.0
83,243,36.0
83,128,49.0
84,24,51.0
84,22,39.0
85,204,47.0
85,351,46.0
86,211,37.0
86,21,46.0
87,300,43.0
87,82,32.0
88,181,44.0
88,301,47.0
89,90,29.0
90,89,29.0
90,91,26.0
91,90,26.0
91,185,27.0
92,34,37.0
93,19,33.0
93,97,45.0
94,200,27.0
94,205,39.0
95,210,48.0
95,292,37.0
96,324,52.0
96,293,42.0
97,93,45.0
97,23,35.0
98,155,69.0
98,26,31.0
99,358,31.0
99,349,54.0
100,207,113.0
100,321,59.0
101,293,43.0
101,209,36.0
102,252,35.0
102,130,37.0
103,327,44.0
103,367,30.0
104,199,62.0
104,271,40.0
105,296,42.0
105,163,47.0
106,231,29.0
106,206,36.0
107,335,49.0
107,314,49.0
108,10,36.0
108,152,29.0
109,50,62.0
109,127,59.0
110,332,37.0
110,2,69.0
111,76,30.0
111,35,34.0
112,180,71.0
113,234,36.0
113,207,47.0
114,263,72.0
115,263,39.0
115,285,70.0
116,233,50.0
117,148,59.0
118,329,60.0
118,288,30.0
119,295,41.0
119,16,98.0
120,22,81.0
120,69,287.0
121,65,57.0
121,124,67.0
122,140,103.0
122,125,59.0
123,250,51.0
123,63,44.0
124,121,67.0
124,14,46.0
125,122,59.0
125,340,107.0
126,272,37.0
126,182,42.0
127,109,59.0
127,55,60.0
128,83,49.0
128,324,42.0
129,311,49.0
129,20,48.0
130,102,37.0
131,153,72.0
131,272,63.0
132,223,68.0
132,327,40.0
133,60,45.0
133,317,49.0
134,270,47.0
134,374,53.0
135,331,65.0
135,67,87.0
136,68,85.0
136,290,73.0
137,359,54.0
137,51,62.0
138,79,71.0
138,158,57.0
139,2,50.0
139,355,46.0
140,313,47.0
140,122,103.0
141,291,37.0
141,197,49.0
142,75,93.0
142,339,27.0
143,340,29.0
143,160,44.0
144,31,36.0
144,170,46.0
145,54,51.0
145,373,55.0
146,283,33.0
146,247,50.0
147,159,44.0
147,191,49.0
148,117,59.0
148,47,46.0
149,241,57.0
149,345,79.0
150,30,44.0
150,57,35.0
151,339,93.0
151,13,57.0
152,108,29.0
153,245,64.0
153,131,72.0
153,39,38.0
154,349,33.0
154,11,32.0
155,45,35.0
155,98,69.0
156,371,46.0
156,76,59.0
157,306,36.0
157,291,49.0
158,138,57.0
158,371,66.0
159,0,46.0
159,147,44.0
160,143,44.0
160,226,40.0
161,364,28.0
161,184,39.0
162,59,53.0
162,44,54.0
163,105,47.0
163,18,32.0
164,244,60.0
164,49,42.0
165,70,66.0
165,375,33.0
166,258,38.0
166,252,37.0
167,53,33.0
167,265,31.0
168,326,49.0
168,245,28.0
169,63,57.0
169,341,54.0
170,144,46.0
171,264,49.0
171,4,43.0
172,35,40.0
172,240,35.0
173,67,51.0
173,227,34.0
174,221,31.0
174,346,72.0
175,78,41.0
175,325,144.0
176,281,71.0
177,225,88.0
177,79,41.0
178,81,43.0
179,237,37.0
180,267,91.0
180,112,71.0
181,88,44.0
182,126,42.0
182,48,66.0
183,278,51.0
184,260,31.0
184,161,39.0
184,352,36.0
185,91,27.0
185,186,26.0
186,185,26.0
186,372,33.0
187,188,34.0
187,273,46.0
188,72,52.0
188,187,34.0
189,367,49.0
189,370,35.0
190,269,27.0
190,42,42.0
191,147,49.0
191,194,67.0
192,64,57.0
192,337,36.0
193,271,38.0
193,25,42.0
194,191,67.0
194,276,67.0
195,47,41.0
195,74,44.0
196,259,47.0
197,141,49.0
197,199,28.0
198,52,42.0
199,197,28.0
199,104,62.0
200,257,51.0
200,94,27.0
201,145,46.0
202,51,69.0
202,326,112.0
203,317,53.0
203,332,40.0
204,366,51.0
204,85,47.0
205,94,39.0
205,296,38.0
206,106,36.0
206,218,45.0
207,113,47.0
207,100,113.0
208,361,42.0
208,333,48.0
209,101,36.0
209,232,54.0
210,3,41.0
210,95,48.0
211,284,49.0
211,86,37.0
212,275,86.0
212,295,64.0
213,12,42.0
214,236,42.0
215,42,35.0
215,307,60.0
216,62,48.0
216,243,55.0
217,353,29.0
217,322,37.0
218,206,45.0
218,294,38.0
219,297,50.0
219,313,81.0
220,316,35.0
220,315,80.0
221,74,52.0
221,174,31.0
222,323,42.0
222,330,31.0
223,289,43.0
223,132,68.0
224,282,80.0
224,59,72.0
225,298,75.0
225,177,88.0
226,160,40.0
226,270,39.0
227,173,34.0
227,356,38.0
228,255,53.0
228,282,49.0
229,305,43.0
229,312,64.0
230,26,64.0
230,354,62.0
231,368,40.0
231,106,29.0
232,209,54.0
232,348,46.0
233,320,33.0
233,116,50.0
234,249,38.0
234,113,36.0
235,1,44.0
235,284,44.0
236,214,42.0
236,19,31.0
237,179,37.0
237,261,37.0
238,322,27.0
238,0,41.0
239,5,54.0
239,27,64.0
240,172,35.0
241,49,40.0
241,149,57.0
242,46,63.0
243,216,55.0
243,83,36.0
244,352,37.0
244,164,60.0
245,168,28.0
245,153,64.0
246,27,59.0
246,302,37.0
247,146,50.0
247,357,23.0
248,280,57.0
249,273,35.0
249,234,38.0
250,44,64.0
250,123,51.0
251,4,35.0
252,166,37.0
252,102,35.0
253,25,35.0
254,345,75.0
254,71,73.0
255,71,37.0
255,228,53.0
256,362,37.0
257,265,26.0
257,200,51.0
258,6,46.0
258,166,38.0
259,198,47.0
259,36,84.0
260,266,37.0
260,184,31.0
261,237,37.0
261,266,46.0
262,3,33.0
263,114,72.0
263,115,39.0
264,286,41.0
264,171,49.0
265,167,31.0
265,257,26.0
266,261,46.0
266,260,37.0
267,39,46.0
267,180,91.0
268,337,39.0
269,301,35.0
269,190,27.0
270,226,39.0
270,134,47.0
271,104,40.0
271,193,38.0
272,131,63.0
272,126,37.0
273,187,46.0
273,249,35.0
274,81,43.0
274,80,41.0
275,328,41.0
275,212,86.0
276,194,67.0
277,82,47.0
277,10,42.0
278,357,59.0
278,183,51.0
279,320,37.0
280,92,43.0
281,69,131.0
281,176,71.0
282,228,49.0
282,224,80.0
283,20,38.0
283,146,33.0
284,235,44.0
284,211,49.0
285,115,70.0
285,305,61.0
286,370,35.0
286,264,41.0
287,23,57.0
287,62,53.0
288,118,30.0
288,17,89.0
289,38,38.0
289,223,43.0
290,136,73.0
290,7,39.0
291,157,49.0
291,141,37.0
292,95,37.0
292,361,38.0
293,96,42.0
293,101,43.0
294,218,38.0
294,347,46.0
295,212,64.0
295,119,41.0
296,205,38.0
296,105,42.0
297,40,37.0
297,219,50.0
298,303,46.0
298,225,75.0
299,304,48.0
299,60,63.0
300,341,46.0
300,87,43.0
301,88,47.0
301,269,35.0
302,246,37.0
302,366,53.0
303,32,41.0
303,298,46.0
304,33,41.0
304,299,48.0
305,285,61.0
305,229,43.0
306,355,33.0
306,157,36.0
307,215,60.0
307,58,31.0
308,347,29.0
308,338,33.0
309,8,58.0
309,336,65.0
310,375,28.0
310,342,67.0
311,7,79.0
311,129,49.0
312,229,64.0
312,350,37.0
313,219,81.0
313,140,47.0
314,107,49.0
314,343,98.0
315,220,80.0
315,344,107.0
316,369,27.0
316,220,35.0
317,133,49.0
317,203,53.0
318,48,60.0
318,15,37.0
319,15,73.0
320,279,37.0
320,233,33.0
321,100,59.0
321,359,23.0
322,217,37.0
322,238,27.0
323,334,47.0
323,222,42.0
324,128,42.0
324,96,52.0
325,175,144.0
325,353,69.0
326,202,112.0
326,168,49.0
327,132,40.0
327,103,44.0
328,43,57.0
328,275,41.0
329,46,46.0
329,118,60.0
330,222,31.0
330,73,46.0
331,16,62.0
331,135,65.0
332,203,40.0
332,110,37.0
333,208,48.0
333,334,32.0
334,333,32.0
334,323,47.0
335,61,28.0
335,107,49.0
336,309,65.0
336,38,35.0
337,192,36.0
337,268,39.0
338,308,33.0
338,9,28.0
339,142,27.0
339,151,93.0
340,125,107.0
340,143,29.0
341,169,54.0
341,300,46.0
342,310,67.0
342,65,41.0
343,314,98.0
343,32,54.0
344,315,107.0
344,33,52.0
345,149,79.0
345,254,75.0
346,174,72.0
346,358,33.0
347,294,46.0
347,308,29.0
348,232,46.0
348,45,43.0
349,99,54.0
349,154,33.0
350,312,37.0
350,8,38.0
351,85,46.0
351,56,59.0
352,184,36.0
352,244,37.0
353,325,69.0
353,217,29.0
354,230,62.0
354,30,24.0
355,139,46.0
355,306,33.0
356,227,38.0
356,77,57.0
357,247,23.0
357,278,59.0
358,346,33.0
358,99,31.0
359,321,23.0
359,137,54.0
360,80,49.0
360,368,47.0
361,292,38.0
361,208,42.0
362,56,75.0
362,256,37.0
363,365,28.0
364,365,28.0
364,161,28.0
365,363,28.0
365,364,28.0
366,302,53.0
366,204,51.0
367,103,30.0
367,189,49.0
368,360,47.0
368,231,40.0
369,58,31.0
369,316,27.0
370,189,35.0
370,286,35.0
371,158,66.0
371,156,46.0
372,186,33.0
372,53,47.0
373,196,37.0
374,134,53.0
375,165,33.0
375,310,28.0
7,8,120.0
8,7,120.0
13,14,120.0
14,13,120.0
16,18,120.0
16,17,120.0
17,18,120.0
17,16,120.0
18,16,120.0
18,17,120.0
20,21,120.0
21,20,120.0
22,23,120.0
23,22,120.0
32,33,120.0
33,32,120.0
50,51,120.0
51,50,120.0
55,57,120.0
55,56,120.0
56,57,120.0
56,55,120.0
57,55,120.0
57,56,120.0
59,60,120.0
60,59,120.0
67,69,120.0
67,68,120.0
67,70,120.0
67,71,120.0
68,69,120.0
68,70,120.0
68,71,120.0
68,67,120.0
69,67,120.0
69,70,120.0
69,71,120.0
69,68,120.0
70,71,120.0
70,69,120.0
70,68,120.0
70,67,120.0
71,70,120.0
71,69,120.0
71,68,120.0
71,67,120.0
77,79,120.0
77,78,120.0
78,79,120.0
78,77,120.0
79,77,120.0
79,78,120.0
93,94,120.0
94,93,120.0
95,96,120.0
96,95,120.0
99,100,120.0
100,99,120.0
109,110,120.0
110,109,120.0
115,116,120.0
116,115,120.0
117,118,120.0
118,117,120.0
119,120,120.0
120,119,120.0
121,123,120.0
121,122,120.0
122,123,120.0
122,121,120.0
123,121,120.0
123,122,120.0
124,125,120.0
125,124,120.0
132,133,120.0
133,132,120.0
135,136,120.0
136,135,120.0
137,138,120.0
138,137,120.0
142,144,120.0
142,143,120.0
143,144,120.0
143,142,120.0
144,142,120.0
144,143,120.0
148,149,120.0
149,148,120.0
154,156,120.0
154,155,120.0
155,156,120.0
155,154,120.0
156,154,120.0
156,155,120.0
169,170,120.0
170,169,120.0
175,177,120.0
175,176,120.0
176,177,120.0
176,175,120.0
177,175,120.0
177,176,120.0
191,192,120.0
192,191,120.0
196,197,120.0
197,196,120.0
198,199,120.0
199,198,120.0
202,203,120.0
203,202,120.0
206,208,120.0
206,207,120.0
206,209,120.0
207,208,120.0
207,209,120.0
207,206,120.0
208,206,120.0
208,209,120.0
208,207,120.0
209,208,120.0
209,207,120.0
209,206,120.0
212,214,120.0
212,213,120.0
212,215,120.0
213,214,120.0
213,215,120.0
213,212,120.0
214,212,120.0
214,215,120.0
214,213,120.0
215,214,120.0
215,213,120.0
215,212,120.0
219,220,120.0
220,219,120.0
221,222,120.0
222,221,120.0
223,225,120.0
223,224,120.0
224,225,120.0
224,223,120.0
225,223,120.0
225,224,120.0
227,228,120.0
228,227,120.0
231,232,120.0
232,231,120.0
238,239,120.0
239,238,120.0
242,244,120.0
242,243,120.0
243,244,120.0
243,242,120.0
244,242,120.0
244,243,120.0
245,246,120.0
246,245,120.0
247,248,120.0
248,247,120.0
278,279,120.0
279,278,120.0
281,282,120.0
282,281,120.0
284,285,120.0
285,284,120.0
292,293,120.0
293,292,120.0
295,296,120.0
296,295,120.0
298,299,120.0
299,298,120.0
303,304,120.0
304,303,120.0
309,310,120.0
310,309,120.0
311,313,120.0
311,312,120.0
311,314,120.0
311,315,120.0
312,313,120.0
312,314,120.0
312,315,120.0
312,311,120.0
313,311,120.0
313,314,120.0
313,315,120.0
313,312,120.0
314,315,120.0
314,313,120.0
314,312,120.0
314,311,120.0
315,314,120.0
315,313,120.0
315,312,120.0
315,311,120.0
325,327,120.0
325,326,120.0
326,327,120.0
326,325,120.0
327,325,120.0
327,326,120.0
339,341,120.0
339,340,120.0
340,341,120.0
340,339,120.0
341,339,120.0
341,340,120.0
342,344,120.0
342,343,120.0
343,344,120.0
343,342,120.0
344,342,120.0
344,343,120.0
346,347,120.0
347,346,120.0
354,355,120.0
355,354,120.0
366,367,120.0
367,366,120.0
