"ID Line";"Libelle Line";"Libelle station";Longitude;Latitude;finish;"Commune nom";"Commune code Insee"
13;1;"Hôtel de Ville";2.3520676701390992;48.857352404237716;1;"Paris 4ème";75104
27;11;"Hôtel de Ville";2.3520676701390992;48.857352404237716;1;"Paris 4ème";75104
18;5;"Jacques Bonsergent";2.361023902048922;48.87062092531723;1;"Paris 10ème";75110
25;10;"Javel - André Citroën";2.278009496527358;48.846181105274994;1;"Paris 15ème";75115
28;12;"Jules Joffrin";2.3443200293804813;48.892492267254006;1;"Paris 18ème";75118
14;2;"La Chapelle";2.360404169274098;48.88438640990481;1;"Paris 10ème";75110
20;7;"La Courneuve - 8 Mai 1945";2.4102214036405076;48.920245795681616;1;"La Courneuve";93027
13;1;"La Défense (Grande Arche)";2.237988183098827;48.89181786551305;1;Puteaux;92062
29;13;"La Fourche";2.3257141171661346;48.88743365578895;1;"Paris 18ème";75118
30;13;"La Fourche";2.3257141171661346;48.88743365578895;1;"Paris 18ème";75118
19;6;"La Motte-Picquet - Grenelle";2.2985257262366354;48.8496308034842;1;"Paris 15ème";75115
23;8;"La Motte-Picquet - Grenelle";2.2985257262366354;48.8496308034842;1;"Paris 15ème";75115
25;10;"La Motte-Picquet - Grenelle";2.2985257262366354;48.8496308034842;1;"Paris 15ème";75115
24;9;"La Muette";2.2740962446697215;48.85809196595048;1;"Paris 16ème";75116
23;8;"La Tour-Maubourg";2.3104735359369832;48.85772702258638;1;"Paris 7ème";75107
28;12;"Lamarck - Caulaincourt";2.338583824383193;48.88968180901888;1;"Paris 18ème";75118
21;7;"Le Kremlin-Bicêtre";2.3622716933808063;48.81028030718739;1;"Le Kremlin-Bicêtre";94043
20;7;"Le Peletier";2.340150559706373;48.87495940509292;1;"Paris 9ème";75109
30;13;"Les Agnettes";2.2861558331478786;48.92305566179233;1;Asnières-sur-Seine;92004
20;7;"Les Gobelins";2.3524168018982743;48.835841621396156;1;"Paris 13ème";75113
17;4;"Les Halles";2.34612732517368;48.86250483939126;1;"Paris 1er";75101
13;1;"Les Sablons";2.2719047622591284;48.881290836985585;1;Neuilly-sur-Seine;92051
20;7;"Louis Blanc";2.364424862493677;48.88120621087799;1;"Paris 10ème";75110
22;7bis;"Louis Blanc";2.364424862493677;48.88120621087799;1;"Paris 10ème";75110
15;3;"Louise Michel";2.288168006806734;48.888493380723986;1;Levallois-Perret;92044
13;1;"Louvre - Rivoli";2.3409696232852686;48.860871211759445;1;"Paris 1er";75101
28;12;"Mairie d'Aubervilliers";2.380851023280986;48.913730584973884;1;Aubervilliers;93001
28;12;"Mairie d'Issy";2.2735606740931806;48.824164424939646;1;Issy-les-Moulineaux;92040
20;7;"Mairie d'Ivry";2.3834980536358272;48.811210092444846;1;Ivry-sur-Seine;94041
30;13;"Mairie de Clichy";2.305726300569584;48.90344880349671;1;Clichy;92024
24;9;"Mairie de Montreuil";2.441819377245908;48.86227443602247;1;Montreuil;93048
17;4;"Mairie de Montrouge";2.3195238357547403;48.81847189912526;1;Montrouge;92049
29;13;"Mairie de Saint-Ouen";2.33378654272862;48.912021222877534;1;Saint-Ouen;93070
31;14;"Mairie de Saint-Ouen";2.33378654272862;48.912021222877534;1;Saint-Ouen;93070
27;11;"Mairie des Lilas";2.4163499077398614;48.879658467025884;1;Lilas;93045
20;7;"Maison Blanche";2.3584129461559384;48.82214950512655;1;"Paris 13ème";75113
21;7;"Maison Blanche";2.3584129461559384;48.82214950512655;1;"Paris 13ème";75113
23;8;"Maisons-Alfort - Les Juilliottes";2.4457883063759587;48.80310584941806;1;Maisons-Alfort;94046
23;8;"Maisons-Alfort - Stade";2.4348195333893647;48.80891847753414;1;Maisons-Alfort;94046
29;13;"Malakoff - Plateau de Vanves";2.2984111759006165;48.82214528964437;1;Malakoff;92046
29;13;"Malakoff - Rue Etienne Dolet";2.2971240100835826;48.81533836501127;1;Malakoff;92046
17;4;"Marcadet - Poissonniers";2.349681541722476;48.89128043889656;1;"Paris 18ème";75118
28;12;"Marcadet - Poissonniers";2.349681541722476;48.89128043889656;1;"Paris 18ème";75118
24;9;"Marcel Sembat";2.2435830486180524;48.83359298124142;1;Boulogne-Billancourt;92012
28;12;"Marx Dormoy";2.359808478084023;48.890579577619285;1;"Paris 18ème";75118
25;10;"Maubert - Mutualité";2.348280413169489;48.850195465121296;1;"Paris 5ème";75105
23;8;"Michel Bizot";2.4023667399880027;48.83707743008748;1;"Paris 12ème";75112
24;9;"Michel-Ange - Auteuil";2.2639895253333284;48.84797535322806;1;"Paris 16ème";75116
25;10;"Michel-Ange - Auteuil";2.2639895253333284;48.84797535322806;1;"Paris 16ème";75116
24;9;"Michel-Ange - Molitor";2.2615119169052043;48.84491122661504;1;"Paris 16ème";75116
26;10;"Michel-Ange - Molitor";2.2615119169052043;48.84491122661504;1;"Paris 16ème";75116
17;4;"Montparnasse Bienvenue";2.3239891852050025;48.84382361030622;1;"Paris 15ème";75115
19;6;"Montparnasse Bienvenue";2.3239891852050025;48.84382361030622;1;"Paris 15ème";75115
28;12;"Montparnasse Bienvenue";2.3239891852050025;48.84382361030622;1;"Paris 15ème";75115
29;13;"Montparnasse Bienvenue";2.3239891852050025;48.84382361030622;1;"Paris 15ème";75115
28;12;"Notre-Dame des Champs";2.3286958054987066;48.84507774468957;1;"Paris 6ème";75106
13;1;"Palais Royal - Musée du Louvre";2.3364543677542504;48.86222226462601;1;"Paris 1er";75101
20;7;"Palais Royal - Musée du Louvre";2.3364543677542504;48.86222226462601;1;"Paris 1er";75101
14;2;"Père Lachaise";2.3875798912544446;48.86244984398934;1;"Paris 11ème";75111
15;3;"Père Lachaise";2.3875798912544446;48.86244984398934;1;"Paris 11ème";75111
14;2;"Philippe Auguste";2.3904975967452877;48.85808942718759;1;"Paris 11ème";75111
20;7;"Pierre et Marie Curie";2.3773629709859523;48.815877576797135;1;Ivry-sur-Seine;94041
18;5;"Place d'Italie";2.3555015914814845;48.83096571234431;1;"Paris 13ème";75113
19;6;"Place d'Italie";2.3555015914814845;48.83096571234431;1;"Paris 13ème";75113
20;7;"Place d'Italie";2.3555015914814845;48.83096571234431;1;"Paris 13ème";75113
14;2;"Place de Clichy";2.327958328010219;48.88366908732468;1;"Paris 18ème";75118
29;13;"Place de Clichy";2.327958328010219;48.88366908732468;1;"Paris 18ème";75118
22;7bis;"Place des Fêtes";2.3931393703604957;48.876723661025224;1;"Paris 19ème";75119
27;11;"Place des Fêtes";2.3931393703604957;48.876723661025224;1;"Paris 19ème";75119
20;7;"Place Monge";2.3521548685787703;48.842666384694624;1;"Paris 5ème";75105
23;8;"Pointe du Lac";2.464290193819997;48.76875224766115;1;Créteil;94028
31;14;"Pont Cardinet";2.3153681405051523;48.888103402695;1;"Paris 17ème";75117
15;3;"Pont de Levallois - Bécon";2.2801801985017227;48.89718710288329;1;Levallois-Perret;92044
13;1;"Pont de Neuilly";2.2585225729481566;48.885498549497235;1;Neuilly-sur-Seine;92051
24;9;"Pont de Sèvres";2.2305052170885533;48.829669189797684;1;Boulogne-Billancourt;92012
20;7;"Pont Marie (Cité des Arts)";2.3573766690444025;48.8534598594796;1;"Paris 4ème";75104
20;7;"Pont Neuf";2.341776749148541;48.858546338320174;1;"Paris 1er";75101
25;10;"Porte d'Auteuil";2.2582807445955355;48.84790412268101;1;"Paris 16ème";75116
20;7;"Porte d'Italie";2.3595297331071685;48.819106595610265;1;"Paris 13ème";75113
20;7;"Porte d'Ivry";2.3695112543194923;48.82148903461442;1;"Paris 13ème";75113
17;4;"Porte d'Orléans";2.3254932653821037;48.82341635019183;1;"Paris 14ème";75114
14;2;"Porte Dauphine";2.2776327175452704;48.871396794300246;1;"Paris 16ème";75116
15;3;"Porte de Bagnolet";2.408754221189542;48.86453937198637;1;"Paris 20ème";75120
15;3;"Porte de Champerret";2.2921124821588443;48.885652392185875;1;"Paris 17ème";75117
23;8;"Porte de Charenton";2.4025118728500727;48.83344922193115;1;"Paris 12ème";75112
20;7;"Porte de Choisy";2.3646785940494577;48.820055928199736;1;"Paris 13ème";75113
30;13;"Porte de Clichy";2.3132083507588095;48.894431287069544;1;"Paris 17ème";75117
31;14;"Porte de Clichy";2.3132083507588095;48.894431287069544;1;"Paris 17ème";75117
17;4;"Porte de Clignancourt";2.3446240991027905;48.897525630330136;1;"Paris 18ème";75118
28;12;"Porte de la Chapelle";2.3592485423103606;48.897402421722504;1;"Paris 18ème";75118
20;7;"Porte de la Villette";2.3858690331433445;48.897802691407826;1;"Paris 19ème";75119
24;9;"Porte de Montreuil";2.4107181540274945;48.85348263025835;1;"Paris 20ème";75120
18;5;"Porte de Pantin";2.3921229723281474;48.888459210398885;1;"Paris 19ème";75119
24;9;"Porte de Saint-Cloud";2.2570461929221497;48.8379584046712;1;"Paris 16ème";75116
29;13;"Porte de Saint-Ouen";2.329048340744649;48.89749783637955;1;"Paris 18ème";75118
29;13;"Porte de Vanves";2.3053323866574726;48.82761346305592;1;"Paris 14ème";75114
28;12;"Porte de Versailles";2.2877417091423338;48.83251953156517;1;"Paris 15ème";75115
13;1;"Porte de Vincennes";2.4108049967014993;48.847007730140405;1;"Paris 12ème";75112
16;3bis;"Porte des Lilas";2.4070619733807948;48.876568598079956;1;"Paris 20ème";75120
27;11;"Porte des Lilas";2.4070619733807948;48.876568598079956;1;"Paris 20ème";75120
23;8;"Porte Dorée";2.405873912987563;48.83501737314559;1;"Paris 12ème";75112
13;1;"Porte Maillot";2.282583847361549;48.87816265269652;1;"Paris 17ème";75117
19;6;"Quai de la Gare";2.372766248948171;48.8370742696613;1;"Paris 13ème";75113
18;5;"Quai de la Rapée";2.365884650750405;48.84642732453155;1;"Paris 12ème";75112
15;3;"Quatre Septembre";2.3363187355954866;48.86965909643616;1;"Paris 2ème";75102
15;3;"Réaumur - Sébastopol";2.3520507871028347;48.86638175580347;1;"Paris 2ème";75102
17;4;"Réaumur - Sébastopol";2.3520507871028347;48.86638175580347;1;"Paris 2ème";75102
13;1;"Reuilly - Diderot";2.3872010704093913;48.84721292574974;1;"Paris 12ème";75112
23;8;"Reuilly - Diderot";2.3872010704093913;48.84721292574974;1;"Paris 12ème";75112
23;8;"Richelieu - Drouot";2.33859122153854;48.872135869369885;1;"Paris 9ème";75109
24;9;"Richelieu - Drouot";2.33859122153854;48.872135869369885;1;"Paris 9ème";75109
24;9;"Rue de la Pompe";2.277885897959056;48.86395170793181;1;"Paris 16ème";75116
24;9;"Rue des Boulets";2.3891047050322425;48.85221407238374;1;"Paris 11ème";75111
28;12;"Rue du Bac";2.325699898452411;48.85588467753727;1;"Paris 7ème";75107
15;3;"Rue Saint-Maur";2.38050775608986;48.86411770001463;1;"Paris 11ème";75111
29;13;"Saint-Denis - Porte de Paris";2.3561729251015984;48.92992274949809;1;Saint-Denis;93066
29;13;"Saint-Denis - Université";2.364494290510316;48.94591145793629;1;Saint-Denis;93066
13;1;"Saint-Paul (Le Marais)";2.3608852562751954;48.855187420656264;1;"Paris 4ème";75104
24;9;"Saint-Philippe du Roule";2.310137205687824;48.872155130129364;1;"Paris 8ème";75108
23;8;"Saint-Sébastien - Froissart";2.3672615397172683;48.860968144808254;1;"Paris 11ème";75111
25;10;"Sèvres - Babylone";2.3268596631217364;48.851565305443174;1;"Paris 7ème";75107
28;12;"Sèvres - Babylone";2.3268596631217364;48.851565305443174;1;"Paris 7ème";75107
17;4;"Strasbourg - Saint-Denis";2.354491616563833;48.8696235816895;1;"Paris 10ème";75110
23;8;"Strasbourg - Saint-Denis";2.354491616563833;48.8696235816895;1;"Paris 10ème";75110
24;9;"Strasbourg - Saint-Denis";2.354491616563833;48.8696235816895;1;"Paris 10ème";75110
20;7;"Sully - Morland";2.3618531696972473;48.85127140744555;1;"Paris 4ème";75104
28;12;"Trinité - d'Estienne d'Orves";2.333049172418235;48.87633650635933;1;"Paris 9ème";75109
14;2;"Victor Hugo";2.285828765912979;48.86992608146256;1;"Paris 16ème";75116
21;7;"Villejuif - Louis Aragon";2.3678390117696195;48.78753717005025;1;Villejuif;94076
21;7;"Villejuif Léo Lagrange";2.3639317476477344;48.804353179339806;1;Villejuif;94076
21;7;"Villejuif Paul Vaillant-Couturier";2.3681955838121027;48.796308220277844;1;Villejuif;94076
28;12;Abbesses;2.338394635220906;48.884392717043454;1;"Paris 18ème";75118
17;4;Alésia;2.327093234948452;48.82820106327088;1;"Paris 14ème";75114
14;2;Anvers;2.3441548403302903;48.88286856789594;1;"Paris 9ème";75109
13;1;Argentine;2.2894354185422134;48.87566737565167;1;"Paris 17ème";75117
14;2;Avron;2.398187556659396;48.85164854264895;1;"Paris 20ème";75120
23;8;Balard;2.2783626618091994;48.836667893882776;1;"Paris 15ème";75115
17;4;Barbara;2.3174174096489275;48.809798780176905;1;Bagneux;92007
13;1;Bastille;2.3687189610340877;48.85205429254951;1;"Paris 12ème";75112
18;5;Bastille;2.3687189610340877;48.85205429254951;1;"Paris 12ème";75112
23;8;Bastille;2.3687189610340877;48.85205429254951;1;"Paris 12ème";75112
19;6;Bel-Air;2.400867131995258;48.84142733128531;1;"Paris 12ème";75112
14;2;Belleville;2.3767355865572877;48.872286601164795;1;"Paris 19ème";75119
27;11;Belleville;2.3767355865572877;48.872286601164795;1;"Paris 19ème";75119
13;1;Bérault;2.429204974099056;48.84540614744506;1;Vincennes;94080
19;6;Bercy;2.379463070185256;48.84017602717362;1;"Paris 12ème";75112
31;14;Bercy;2.379463070185256;48.84017602717362;1;"Paris 12ème";75112
24;9;Billancourt;2.237891101038025;48.83191997310619;1;Boulogne-Billancourt;92012
19;6;Bir-Hakeim;2.289400737634599;48.85392536742779;1;"Paris 15ème";75115
14;2;Blanche;2.332484375434362;48.88376635352917;1;"Paris 9ème";75109
19;6;Boissière;2.2900328376074364;48.86684834246921;1;"Paris 16ème";75116
22;7bis;Bolivar;2.374124871187541;48.880789662027055;1;"Paris 19ème";75119
22;7bis;Botzaris;2.388900951315738;48.87953499032036;1;"Paris 19ème";75119
22;7bis;Botzaris;2.388900951315738;48.87953499032036;1;"Paris 19ème";75119
23;8;Boucicaut;2.287918431124558;48.84102416004495;1;"Paris 15ème";75115
15;3;Bourse;2.3406653707110454;48.868756796707615;1;"Paris 2ème";75102
18;5;Bréguet-Sabin;2.370194668589751;48.85624405373815;1;"Paris 11ème";75111
30;13;Brochant;2.3199048172093653;48.8906518702421;1;"Paris 17ème";75117
24;9;Buzenval;2.401170769368412;48.851762438884066;1;"Paris 20ème";75120
20;7;Cadet;2.344446309702273;48.87596328412753;1;"Paris 9ème";75109
19;6;Cambronne;2.3029417283376103;48.84754311124529;1;"Paris 15ème";75115
18;5;Campo-Formio;2.3587419566993444;48.83554293280104;1;"Paris 13ème";75113
24;9;Charonne;2.384782396448888;48.854939442500324;1;"Paris 11ème";75111
13;1;Châtelet;2.3481609912345767;48.856953459837165;1;"Paris 4ème";75104
17;4;Châtelet;2.3481609912345767;48.856953459837165;1;"Paris 4ème";75104
20;7;Châtelet;2.3481609912345767;48.856953459837165;1;"Paris 4ème";75104
27;11;Châtelet;2.3481609912345767;48.856953459837165;1;"Paris 4ème";75104
31;14;Châtelet;2.3481609912345767;48.856953459837165;1;"Paris 4ème";75104
29;13;Châtillon-Montrouge;2.3017177050046067;48.8107514057529;1;Châtillon;92020
19;6;Chevaleret;2.3680812829727422;48.834963081160865;1;"Paris 13ème";75113
17;4;Cité;2.3472322349319104;48.85493384815853;1;"Paris 4ème";75104
23;8;Commerce;2.2937968421928625;48.84461151142022;1;"Paris 15ème";75115
13;1;Concorde;2.3229614457982586;48.866557992001624;1;"Paris 8ème";75108
23;8;Concorde;2.3229614457982586;48.866557992001624;1;"Paris 8ème";75108
28;12;Concorde;2.3229614457982586;48.866557992001624;1;"Paris 8ème";75108
28;12;Convention;2.2963913864809165;48.837135052856674;1;"Paris 15ème";75115
19;6;Corvisart;2.350611225926165;48.82986001236403;1;"Paris 13ème";75113
14;2;Courcelles;2.303294362425212;48.8792652531651;1;"Paris 17ème";75117
14;2;Couronnes;2.3802889829271927;48.869193344184296;1;"Paris 11ème";75111
20;7;Crimée;2.376935736982379;48.89088575798087;1;"Paris 19ème";75119
22;7bis;Danube;2.393228471227491;48.88194921397263;1;"Paris 19ème";75119
19;6;Daumesnil;2.3961486284893696;48.83943400710489;1;"Paris 12ème";75112
23;8;Daumesnil;2.3961486284893696;48.83943400710489;1;"Paris 12ème";75112
17;4;Denfert-Rochereau;2.3320188352163855;48.833948692743945;1;"Paris 14ème";75114
19;6;Denfert-Rochereau;2.3320188352163855;48.833948692743945;1;"Paris 14ème";75114
19;6;Dugommier;2.3895997700798093;48.83903652738059;1;"Paris 12ème";75112
19;6;Dupleix;2.293663726731038;48.85041162485849;1;"Paris 15ème";75115
25;10;Duroc;2.316521219456521;48.84700989266375;1;"Paris 7ème";75107
29;13;Duroc;2.316521219456521;48.84700989266375;1;"Paris 7ème";75107
15;3;Europe;2.3221859195205097;48.878753163096754;1;"Paris 8ème";75108
24;9;Exelmans;2.259800845144345;48.84258027532826;1;"Paris 16ème";75116
28;12;Falguière;2.3175512356170267;48.84431768258609;1;"Paris 15ème";75115
29;13;Gaîté;2.322353996778806;48.83852608407424;1;"Paris 14ème";75114
15;3;Gallieni;2.4159214842876406;48.86539745973844;1;Bagnolet;93006
15;3;Gambetta;2.3985373057045716;48.8650325635159;1;"Paris 20ème";75120
16;3bis;Gambetta;2.3985373057045716;48.8650325635159;1;"Paris 20ème";75120
29;13;Garibaldi;2.33190787263892;48.906381079123804;1;Saint-Ouen;93070
19;6;Glacière;2.343438236678703;48.831115946668106;1;"Paris 13ème";75113
27;11;Goncourt;2.370764434748399;48.870007016890526;1;"Paris 10ème";75110
15;3;Havre-Caumartin;2.327651103418781;48.87366675099707;1;"Paris 9ème";75109
24;9;Havre-Caumartin;2.327651103418781;48.87366675099707;1;"Paris 9ème";75109
18;5;Hoche;2.4031141548943955;48.89149574848938;1;Pantin;93055
24;9;Iéna;2.2938642256822703;48.86478002130934;1;"Paris 16ème";75116
23;8;Invalides;2.314632660444516;48.86109201043299;1;"Paris 7ème";75107
29;13;Invalides;2.314632660444516;48.86109201043299;1;"Paris 7ème";75107
24;9;Jasmin;2.2679332916470663;48.852433417777384;1;"Paris 16ème";75116
14;2;Jaurès;2.3714389599856065;48.883023912481356;1;"Paris 19ème";75119
18;5;Jaurès;2.3714389599856065;48.883023912481356;1;"Paris 19ème";75119
22;7bis;Jaurès;2.3714389599856065;48.883023912481356;1;"Paris 19ème";75119
27;11;Jourdain;2.3893253789100948;48.875247347693374;1;"Paris 19ème";75119
20;7;Jussieu;2.3549316718232247;48.846197890688764;1;"Paris 5ème";75105
25;10;Jussieu;2.3549316718232247;48.846197890688764;1;"Paris 5ème";75105
19;6;Kléber;2.2931461372486255;48.87148941198696;1;"Paris 16ème";75116
18;5;Laumière;2.3793909893523915;48.885133847137844;1;"Paris 19ème";75119
23;8;Ledru-Rollin;2.3761412233185912;48.851337765850175;1;"Paris 11ème";75111
23;8;Liberté;2.406491231469925;48.82614817965915;1;Charenton-le-Pont;94018
29;13;Liège;2.3268526712397546;48.87953493642774;1;"Paris 8ème";75108
23;8;Lourmel;2.2822419598550754;48.83866086271165;1;"Paris 15ème";75115
25;10;Mabillon;2.335142819346475;48.8528437373513;1;"Paris 6ème";75106
23;8;Madeleine;2.3258100487932767;48.87054467576818;1;"Paris 8ème";75108
28;12;Madeleine;2.3258100487932767;48.87054467576818;1;"Paris 8ème";75108
31;14;Madeleine;2.3258100487932767;48.87054467576818;1;"Paris 8ème";75108
15;3;Malesherbes;2.30948784696001;48.882840021629804;1;"Paris 17ème";75117
24;9;Maraîchers;2.406038544798052;48.8527310195318;1;"Paris 20ème";75120
14;2;Ménilmontant;2.3834303882303036;48.86639013919733;1;"Paris 11ème";75111
26;10;Mirabeau;2.2730641263728324;48.84707750639776;1;"Paris 16ème";75116
24;9;Miromesnil;2.316010693121023;48.87344791484716;1;"Paris 8ème";75108
29;13;Miromesnil;2.316010693121023;48.87344791484716;1;"Paris 8ème";75108
14;2;Monceau;2.3094129673747017;48.88056876917883;1;"Paris 17ème";75117
23;8;Montgallet;2.3904000136353636;48.84400507476069;1;"Paris 12ème";75112
17;4;Mouton-Duvernet;2.32988764040842;48.831337584623185;1;"Paris 14ème";75114
13;1;Nation;2.395843988723737;48.84808428902576;1;"Paris 12ème";75112
14;2;Nation;2.395843988723737;48.84808428902576;1;"Paris 12ème";75112
